"","tcga.dataset","B-cells","DC","Macrophages","Exhausted CD8","T-cells","CD8 T cells","Neutrophils","Cytotoxic cells","Treg","NK CD56dim cells","Mast cells","NK cells","CD45","Th1 cells"
"TCGA.A2.A0SV.01A.11R.A084.07","BRCA",1.68693977359066,4.21191275770575,10.0648947367808,4.94376193928875,5.15702260699936,5.00668270116739,4.56595362894921,4.8850808243115,7.54412522392766,2.47355683949454,7.54086415903636,2.10598340107902,9.69992878878607,3.83000173483992
"TCGA.A2.A0SW.01A.11R.A084.07","BRCA",6.57098986377824,5.98219410259518,9.71880144898397,6.79421186330824,7.87441614596924,8.90184594513967,3.67163653392732,7.46856366396909,7.39917023914241,3.67317444005847,6.72625606386461,3.49651719181043,10.8842910439929,5.73358482798793
"TCGA.A2.A0T5.01A.21R.A084.07","BRCA",2.7460868965429,2.5140328521616,6.82214425919717,3.42333413924076,4.22740887845386,4.73300513339268,2.92981284383375,3.76370628367418,5.24716800037477,1.05250173559262,4.8462984260686,0.965159173997322,8.45140524430293,2.21639277903032
"TCGA.A2.A0T6.01A.11R.A084.07","BRCA",5.02982936880948,6.45843963756595,9.64275893716942,5.9979742232244,7.11543385552767,7.46478628993037,4.28433833805044,6.14502092618401,7.08283775051385,2.43383198391739,10.850498215326,2.14617436658921,11.1034281364683,4.3467441913849
"TCGA.AR.A0TW.01A.11R.A084.07","BRCA",4.26167397327621,5.66836354632943,9.68727963217386,6.75821296426202,6.88313466426742,7.97842057693659,4.35470619476206,7.2290445983212,6.11480842876587,4.33647520342253,6.56847471591276,3.0245822047948,10.4506677317827,5.12220471944694
"TCGA.AR.A0TX.01A.11R.A084.07","BRCA",6.01060932295872,6.95533063510509,10.398452826282,7.32433317612652,7.76713269985466,7.99779144141277,4.09552090559428,7.62573627240617,8.22427908887849,3.5450550184729,6.75899066584951,4.57809197278577,11.4616274438351,5.83733778827332
"TCGA.B6.A0RO.01A.22R.A084.07","BRCA",1.27442125374014,2.06773183023777,7.03206501773696,3.60574157820332,3.71108205873086,6.91230452232435,2.81620273270464,3.60906915917378,3.59816269923846,1.20903699593953,4.02763082519775,0.686315634632826,7.53778061195302,1.88424623952767
"TCGA.B6.A0RP.01A.21R.A084.07","BRCA",3.30384110106835,3.18830214027198,8.29448191982713,5.1763128162853,6.13695559861444,7.33178108289278,4.08563748292009,5.97799355853634,4.94935750329925,3.16199091316051,6.64012189331617,2.46181555088113,9.84178855735139,3.61458029017229
"TCGA.BH.A0HI.01A.11R.A084.07","BRCA",1.66147998425526,2.15288971215626,7.99218808087404,4.06954851899702,4.69064966464661,5.13892143632344,3.63456019194467,3.72561016822192,6.09926784842566,1.4232468550795,6.70567360185444,1.24079984989089,8.57148189950412,2.6495464839465
"TCGA.BH.A0HK.01A.11R.A056.07","BRCA",2.84877291474211,5.2943451936694,7.95551532284188,4.10031352628731,4.8967517125341,5.33676415295707,4.12666208861155,5.09388984892994,5.13552255722252,1.66719487483886,4.95540597512802,2.47248528482683,9.00166461944336,3.06629589016311
"TCGA.BH.A0HX.01A.21R.A056.07","BRCA",2.56890468212185,4.38350094861995,8.45717546810878,4.47011284613333,5.27535154183157,5.62193780890721,3.78166725725812,5.00653433127905,5.69503336657341,1.55727058131825,7.32422100291615,2.08967572049454,9.04627932016648,3.10862481468165
"TCGA.BH.A0HY.01A.11R.A056.07","BRCA",1.44539130591403,3.45359235598968,6.94504564336247,3.59679942154858,3.77246983898059,4.78270082785224,3.00755204970783,3.78661789461254,5.25516834626571,1.40548042399264,6.18661741592901,0.92460668696044,7.27311021455911,2.53091972422148
"TCGA.B6.A0I2.01A.11R.A034.07","BRCA",5.83129748519358,5.469095395289,8.81203480529948,7.24555088269516,8.12211195692762,9.3648516356285,3.96246765362561,9.0590633338853,7.48477859589762,4.13805249044066,3.20883310423894,4.70300247497085,10.4855219235626,6.53908900159452
"TCGA.B6.A0I5.01A.11R.A034.07","BRCA",3.87092447788257,3.8043254107733,7.35157259270929,4.83269581746357,5.8647852920912,6.17991396308953,2.84020657960644,5.40908850306205,5.41253089457173,1.74882724147588,5.56178450516088,1.26178978291446,8.3820027234402,3.46975576326468
"TCGA.B6.A0I6.01A.11R.A034.07","BRCA",1.76988206291153,3.42858971655591,8.01613671660034,4.38434495327834,4.27855674283389,6.68234276097535,3.34092995964129,3.4102434173949,5.9110731514674,1.94443953119314,3.99264491339977,1.21112095228156,8.59091933672869,2.36185256095265
"TCGA.B6.A0I8.01A.11R.A034.07","BRCA",1.41916349458921,2.69880065799205,7.89288347848337,3.49378338739842,2.28012409881882,4.47600145613269,3.5163736602605,3.11127319994083,2.52459029376584,1.03221017243556,5.72985952657862,0.682774193622539,7.53796693203708,1.80826147405395
"TCGA.B6.A0I9.01A.11R.A034.07","BRCA",3.90725233661852,4.84673941320929,8.40724314542727,4.55447951631444,5.31296546287156,5.96198000988493,3.11530212620344,4.84919518892208,5.00132036326021,1.66538738776904,5.73942291955398,1.82483024213118,8.83913763680775,3.96892017845464
"TCGA.B6.A0IA.01A.11R.A034.07","BRCA",0.356472471007397,1.99920758360814,7.46754621279114,2.2095547635294,1.62414564296558,3.15029563144098,2.22398750265547,2.6700384828777,3.14202125908167,1.14942364685266,3.65153715134755,0.367977997018744,5.83133764934859,0.820730400605102
"TCGA.B6.A0IB.01A.11R.A034.07","BRCA",1.29507248695307,2.79435693425439,5.59854433020725,3.51615715559291,3.10334693094121,4.4374654741597,2.41968701356057,3.26961767351195,5.03435659664664,1.16106271890283,5.30287384960649,1.14778540276515,5.41594791320423,2.08137371719665
"TCGA.B6.A0IC.01A.11R.A034.07","BRCA",0.375046874179772,2.06590159157267,6.77051969480314,2.20039068761237,1.4526553102501,1.26148648268167,2.38186448695352,1.62569909906414,4.46692724247164,0.876857898990878,3.86430487941571,0.103524264865718,7.07207899629561,0.565987040750771
"TCGA.B6.A0IE.01A.11R.A034.07","BRCA",4.28521711296008,3.88083313946179,6.72135796824622,4.39502855177169,4.57709087846205,6.04621815721534,1.76264122858397,4.53471738112168,6.058738591,1.43204791365171,6.98481060857214,2.13881063176811,6.6668375282142,3.01183551950545
"TCGA.B6.A0IG.01A.11R.A034.07","BRCA",3.18635922985991,3.33048109956367,6.96589498585048,4.06868132228133,5.02960932193896,5.7834229981739,2.71200749644204,4.89089875928405,6.48213514708444,1.54690955037019,6.19093571527492,1.62720562930429,7.81398635992231,2.48792361930375
"TCGA.B6.A0IJ.01A.11R.A034.07","BRCA",6.48081423570346,5.25681461838617,9.16012739469717,6.74772051476832,7.56446953758655,8.03879518888246,4.23844834123631,6.77142330933086,7.77221888600015,3.70137964211126,2.37755153161731,4.11405552232639,10.7742952901748,5.34058719197324
"TCGA.BH.A0HO.01A.11R.A034.07","BRCA",1.90388104318247,3.2639463730653,9.1975762032691,4.66133569293935,4.86527741739572,5.19193163703183,3.74967348673873,4.30800802790454,5.34415385094887,1.82331911935524,5.98515474290392,1.83426962948836,10.0453674734682,2.67204057198898
"TCGA.BH.A0HQ.01A.11R.A034.07","BRCA",1.65922297425533,3.34696833661415,8.29698767602221,3.36944156339131,3.94469834447912,4.04321895576454,3.28604585884195,3.72740545367865,5.73624767478611,1.63749681632823,9.51177023006213,1.72663007774663,8.45348300943133,2.20132019771785
"TCGA.BH.A0HU.01A.11R.A034.07","BRCA",1.73879871059961,4.15134101720597,7.23126670238321,4.57953431819348,5.14265310708901,6.18844736110175,2.58402543902124,5.2198780703462,6.28799858185523,1.46454913830935,4.91756423216708,2.07729730089466,8.06695239591443,3.81823703971209
"TCGA.BH.A0HW.01A.11R.A034.07","BRCA",0.23270111446308,1.9223455060005,6.93734696106675,2.52569403584488,1.71427149247641,3.28494915862138,2.7058828346502,1.67453110820021,4.08306866591455,0.842411985828183,5.89202576830524,0.224066339705255,6.04422360895963,0.91861521548657
"TCGA.AN.A0FN.01A.11R.A034.07","BRCA",6.34259483884559,5.85468153932906,9.21683160916721,6.83290332755609,8.50374368049629,7.91647546976801,4.12194127617835,7.13935832967533,7.49466201242043,3.69836603917964,9.00401303162715,3.46817883222975,11.8473361070517,5.52914003366234
"TCGA.AN.A0FS.01A.11R.A034.07","BRCA",1.49809463546425,5.27470388075856,7.83629578984863,4.04080899862178,3.8900642604695,5.08957392314368,2.99071226047554,3.99939079433024,3.39146529410138,1.23856172285862,7.95984958649577,1.42550339973922,8.06424750262942,1.59736431012968
"TCGA.AN.A0FT.01A.11R.A034.07","BRCA",1.3598958820421,4.43055327922945,8.25325702421409,5.00821090107127,5.0972697664788,6.24883452330779,4.51460041963083,5.82624329213901,4.89561769169031,1.67304412496079,7.29456162207545,1.9503326039334,8.41018335210465,3.50830187235331
"TCGA.AN.A0FW.01A.11R.A034.07","BRCA",3.06198727636368,5.83334767657758,8.1365247320877,4.88635039394612,5.61112607267138,6.39504782475186,2.85851939643385,5.78375386915925,4.77908107991957,1.77555090946537,5.31040352743717,1.94065118307992,8.70099137414967,3.75238466100307
"TCGA.AN.A0FX.01A.11R.A034.07","BRCA",3.11849133898211,4.83949270607278,7.59547555727876,5.23258325768338,5.07032165565201,7.05317441255619,2.99919079275852,4.6854039406389,4.47492918803262,1.53737738426009,5.6475989065843,1.83145430948316,8.58171729815209,3.16583156371402
"TCGA.AN.A0FY.01A.11R.A034.07","BRCA",1.28649042177504,4.48458071984373,8.12697841125248,4.47438915954645,4.80282634222007,5.43926520056114,3.62369209719668,4.01822501840742,6.72371964068418,1.49522475726074,2.83240583293358,1.10828059169578,8.45076174540033,2.74740888415456
"TCGA.AN.A0G0.01A.11R.A034.07","BRCA",2.66500352434393,3.8698236365894,8.85163911252593,4.93343391390959,5.01352742146342,4.64754225863469,3.8348419477875,5.40025735910542,5.07437270368422,2.27838812575705,4.5411097805695,1.29753034757924,8.84457678688783,3.60145882061735
"TCGA.A2.A0T7.01A.21R.A084.07","BRCA",2.44671062078703,4.15141342174703,8.72784850769684,5.0308466713391,5.57226718214647,7.10575545260481,3.59738837514177,5.14563155078053,5.43771712269092,2.04811726612,7.74941796504541,2.51630005840635,9.39427939852998,3.86561203607826
"TCGA.AR.A0TP.01A.11R.A084.07","BRCA",0.956418101384913,5.71599389125409,7.91169504270756,2.62211365272499,2.30921805914939,5.412909430796,2.69735492524291,1.69216569537753,4.97643237750549,1.33377075586281,1.10180193551011,0.654059605447127,7.19521667095647,1.29172142045789
"TCGA.AR.A0TZ.01A.12R.A084.07","BRCA",0.67023338380752,2.69616026092782,8.28234155245845,3.83192936550593,4.06023537870314,4.73388882058599,3.46194951781831,3.31015052758573,4.9659504735585,1.42211153815529,7.20190843478983,0.771223021700542,9.07522856141439,1.65699968149404
"TCGA.B6.A0RS.01A.11R.A084.07","BRCA",3.60901528263826,5.18998625540188,9.07765183892023,5.94009998655697,6.68838884296073,7.89776457774397,4.04665274633317,6.35475541341323,6.41130759816351,2.2421614092569,6.48056806545641,2.39254516882568,9.9373477764056,4.92391454729829
"TCGA.B6.A0RT.01A.21R.A084.07","BRCA",8.4537279506717,6.7317728202602,10.2637778683427,8.77140367552796,10.1294640411279,10.8749819431454,4.733119705864,9.3486218599984,9.30115091285733,5.39472248888453,4.8349337726576,5.97799169891972,13.0926026407505,8.11182372123845
"TCGA.BH.A0HP.01A.12R.A084.07","BRCA",1.85074947209348,4.00858710233254,8.54399257738832,5.21254120874258,5.85303476073994,6.21959619383894,3.15355049682297,5.57407824867214,6.81831246575629,1.88526237615654,6.51516621479421,2.30601083759186,9.82191346231743,3.79433268153519
"TCGA.A2.A0ET.01A.31R.A034.07","BRCA",1.55882435699771,3.70118295065568,8.17231457053855,5.03564746779275,5.90131307010569,6.81035100921067,3.07338705549814,5.3057543308644,5.14197631511999,1.76555454255467,3.88504809407461,2.77945278169209,9.56045283087565,4.03903308385611
"TCGA.A2.A0EV.01A.11R.A034.07","BRCA",3.02329658972513,5.58883976054526,9.92095903123448,5.50221311328484,6.72717193959749,6.89409885954126,3.64180336998403,6.00019434273388,6.85352290252693,2.43790819946945,7.21902717183192,2.21169155807649,10.1440544021335,4.18531155586772
"TCGA.A2.A0EX.01A.21R.A034.07","BRCA",4.92924120525333,4.19636481615427,7.65810325059689,4.52024913279141,6.0747909642969,6.0840945131544,3.39812675222022,4.94741084791706,5.59404088955329,2.27164989051212,8.12439136794122,1.47184788811261,9.80440517174159,3.28637848203812
"TCGA.A2.A0EY.01A.11R.A034.07","BRCA",4.39097173083138,5.20324194420011,9.37182306454135,5.44236789580884,6.72483855792273,6.59535496530166,4.795592441326,5.85227513940413,7.01920929497234,1.88350774064334,7.5769338014216,1.67513239500146,10.2879163045074,4.44997068538898
"TCGA.AN.A0FD.01A.11R.A034.07","BRCA",2.25532801897466,4.43177505207355,7.77962596236146,4.73842226549703,5.36394154587973,6.7344318940143,3.91290214387953,5.89693507632386,6.49581346388287,2.23593204082558,6.91939803475968,2.58172166398337,8.62115919621063,3.50437886376599
"TCGA.AN.A0FF.01A.11R.A034.07","BRCA",3.65244995770346,4.5701723358308,9.54842521688655,5.21239546419558,6.15728346815407,6.21974138285495,4.24581036249784,5.58904752614144,6.24445517516315,1.97904261565591,7.73584786902468,2.69526091496061,10.2282063769785,3.86979246037666
"TCGA.AN.A0FK.01A.11R.A034.07","BRCA",1.94602826117696,3.59223124054212,7.38920823906465,3.58346614991719,3.85998818619652,4.60721539851579,2.49901569380318,3.8981838418282,5.03482756863956,1.57907387993585,5.29231937765756,1.43704953156543,7.62313380107362,2.23939804156656
"TCGA.AN.A0FL.01A.11R.A034.07","BRCA",1.20521099311358,3.20866552871983,6.9221304316634,3.32308457403002,3.52798667162483,4.07484832088504,2.42604375812268,3.96240077373933,3.61124321439543,1.47260859575602,3.33325486453136,1.00690666962743,6.92696840380478,2.07871229519432
"TCGA.AO.A0J2.01A.11R.A034.07","BRCA",2.64970030993105,5.07166803577432,8.06828837316621,6.62060758881353,6.25844279981796,7.03437569147952,3.18679061504292,7.56064760157811,6.4941563628417,4.16576619323817,3.88715191765139,3.83362251248979,8.95319945937629,4.70458428185619
"TCGA.AO.A0J3.01A.11R.A034.07","BRCA",0.968406917521416,3.30275777869107,7.20358738322142,3.78900503194422,3.43563276229417,5.42767551163194,2.09078679627576,4.36418985459264,4.97083525250066,1.42052128920334,8.00037654104426,1.8275967389601,7.5817338661641,2.63638100925642
"TCGA.AO.A0J4.01A.11R.A034.07","BRCA",6.83124474853925,5.35507304481047,8.92660546250567,6.24774444264984,7.78097670228749,7.18378827700946,4.18392014102513,6.7964813333268,7.54913160200228,4.15031116946551,3.97237500707895,3.69174260572461,11.2281017935331,5.64962120684097
"TCGA.AO.A0J5.01A.11R.A034.07","BRCA",2.05172308445912,4.02454548603249,8.55969223386272,4.58509177673235,4.55056970084462,5.85696444331957,3.56647053097579,4.07686249270367,4.64889680647525,2.3334665209675,7.8881215095071,1.06379451937168,9.16639233868088,2.72399534471519
"TCGA.AO.A0J6.01A.11R.A034.07","BRCA",2.43188486477011,5.50449825401173,8.56887013940655,6.82092702714885,6.70022188420658,7.92286377019799,4.39212082146306,7.98513890273944,7.11344109574378,3.78561783797467,2.52244298055921,4.23084875479835,9.55924476570847,5.30569333353098
"TCGA.AO.A0J8.01A.21R.A034.07","BRCA",2.8947052542515,4.39560558576913,8.92548710164822,4.93984438959151,6.21919592150981,6.32817650194478,4.34288119381782,5.63542889403753,7.03058548236224,2.6797977429,8.21976710670839,2.40172708393574,9.52849533003426,4.11133184255146
"TCGA.AO.A0J9.01A.11R.A034.07","BRCA",3.33357339323612,7.4454278016476,9.75008092497558,6.19873761880806,6.87497566370723,7.67827364305488,3.08369189068258,7.27720233305121,8.02752343820232,2.48815317868779,7.94265296437076,3.32496019893821,9.41774008997092,5.33910174477974
"TCGA.B6.A0IM.01A.11R.A034.07","BRCA",0.728512405787393,4.014142656619,8.29546586532769,3.74356184896551,4.0281436520875,4.85082567337182,2.94158275574317,3.38704373736546,4.44432914406246,1.52258159960921,5.23546101330008,0.633766137362858,8.4360402100906,2.06787960480957
"TCGA.B6.A0IN.01A.11R.A034.07","BRCA",6.4878652624687,6.36939672662259,9.43833202158298,5.31401918399777,7.32346460958791,6.34895793019254,3.16819385142968,6.14565456925837,7.16060157935468,2.32476908487063,8.01888643923707,2.20959781002704,10.4633420835716,4.82521576230566
"TCGA.B6.A0IO.01A.11R.A034.07","BRCA",1.57903719657453,3.1235593249266,6.57103207067275,4.36195298314573,5.51787995365548,6.29027816928774,3.29621718362944,5.07598773051648,5.94000461440526,1.4792712885634,5.8121398078755,2.01675646222204,8.29697400526844,3.352094642216
"TCGA.B6.A0IP.01A.11R.A034.07","BRCA",6.17997733325104,3.89654018369212,6.98109708786242,4.69394725580762,5.74885888859203,6.50657380497158,3.18110892132485,5.19311193792314,5.62888147256787,1.81061414157155,6.98345841091544,1.40483510447146,9.30076437324806,3.31663814451252
"TCGA.B6.A0IQ.01A.11R.A034.07","BRCA",4.63213245262413,5.40224658958073,6.98805006910297,4.93235277189425,6.14454082487244,6.59070595674345,2.10110501118309,6.02029094966588,6.97915535254032,2.48682889174695,2.44170245622411,2.78077664192063,8.88878220722567,4.15355405831956
"TCGA.BH.A0W4.01A.11R.A109.07","BRCA",1.5551394936808,5.28229931688161,7.64834848547887,3.99312648851664,3.37928791148315,4.7505971072325,3.01385643053491,3.80711461455666,4.63821288542341,1.44454565513377,7.77340636198421,1.30128683436293,7.77109325169954,2.53692322950229
"TCGA.AR.A0U4.01A.11R.A109.07","BRCA",3.87388444299994,5.54845054408131,10.66984019628,6.41140273836141,6.0819016606518,5.62262191480951,7.10808372853477,6.41729587856949,7.25747836189464,2.60314209980105,4.06108188720567,2.4691406748276,11.7509378157106,4.15645324887152
"TCGA.B6.A0WX.01A.11R.A109.07","BRCA",5.95933046882386,3.37478908023047,7.47655054557087,5.19356903831642,7.24992170457804,7.3612901037487,3.10470714610906,5.38524142709693,5.60763213836838,1.922010636522,5.82932652797298,2.47652077151017,10.1210940370986,3.83521669741211
"TCGA.B6.A0WY.01A.11R.A109.07","BRCA",2.98720464022194,4.55256045856211,8.05571682276257,5.21813466848649,5.76999676205824,6.92848334543375,3.2792954448671,5.0483392676993,6.10193786370482,2.5167206450818,6.42436490687827,2.1223618020396,9.03267199896925,3.75317662732212
"TCGA.A2.A0YF.01A.21R.A109.07","BRCA",1.69294171960413,4.77049710377587,9.09050840474556,4.47831083712158,4.4738862221486,4.42943356164337,3.44611387252251,3.5725620866278,4.47374795442662,1.31439193544269,5.80722731477145,1.00542355900438,9.71333444293151,1.87054227112395
"TCGA.A2.A0YT.01A.11R.A109.07","BRCA",0.806833435504095,5.81175276472224,8.99197307311238,4.96328045173195,5.00280176422955,6.79607125586121,3.96465072411157,5.18359273102268,4.3424551869822,1.3296704980923,5.61204205003321,1.82307237347341,9.51231242940846,3.34624777408278
"TCGA.AN.A0XS.01A.22R.A109.07","BRCA",6.02286963902975,5.15188264256488,8.84895540015499,5.79766194585029,6.97191474175522,7.64338971718923,3.93144750988278,6.40899501683367,6.45088461361217,2.4501121163817,6.91489327668637,2.65288944479439,10.208862275727,4.97290858264352
